TV3831.indel.softclip.bam.ready.b37 HG02886#2#JAHAOT010000031.1_87393_401061_0$HG02647.verkko_filt_pat.fa:haplotype2_0000857_103738150_104051769_0	0.6422526995423908 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG03579#2#JAGYVT010000094.1_51581892_51895531_0$HG02886#2#JAHAOT010000031.1_87393_401061_0	0.6422127728413739 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG02886#2#JAHAOT010000031.1_87393_401061_0$HG02109#2#JAHEPF010000078.1_16678387_16991144_0	0.6420958128641976 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG01123#2#JAGYYY010000006.1_51579630_51892388_0$HG02886#2#JAHAOT010000031.1_87393_401061_0	0.6420700870208287 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 AV_HG01361#haplotype2#0001322:101872897_102186552$HG02647.verkko_filt_pat.fa:haplotype2_0000857_103738150_104051769_0	0.6418489407642599 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 AV_HG01361#haplotype2#0001322:101872897_102186552$HG03579#2#JAGYVT010000094.1_51581892_51895531_0	0.6418216052653141 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG03710.verkko_filt_mat.fa:haplotype1_0000029_102593394_102907063_0$HG02647.verkko_filt_pat.fa:haplotype2_0000857_103738150_104051769_0	0.6418128047158820 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG03579#2#JAGYVT010000094.1_51581892_51895531_0$HG03710.verkko_filt_mat.fa:haplotype1_0000029_102593394_102907063_0	0.6417854741733492 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG02109#2#JAHEPF010000078.1_16678387_16991144_0$HG02647.verkko_filt_pat.fa:haplotype2_0000857_103738150_104051769_0	0.6416022912980101 Allentofthg19
TV3831.indel.softclip.bam.ready.b37 HG03098#2#JAHEPL010000003.1_93803759_94117426_0$HG02647.verkko_filt_pat.fa:haplotype2_0000857_103738150_104051769_0	0.6415838920775353 Allentofthg19
